onset,index,event,diameter,diameter_3d,interpolated,orig_idx,diameter_pc,diameter_3dpc,diameter_m,diameter_3dm,reject
2393,21393.0,2.5,39.43061511764961,5.442574893490913,0.03333333333333333,1586263748.318665,-8.091419217726395,-8.144085787681574,-4.247847901383411,-0.5897260354483045,0.0
2394,21394.0,2.5,39.43031511370051,5.442500402651565,0.0,1586263748.327291,-8.091351964468359,-8.144731111745132,-4.248147905332525,-0.5898005262876512,0.0
2395,21395.0,2.5,39.429563952487136,5.44235882217224,0.0,1586263748.3356602,-8.09262389992615,-8.146828176659803,-4.248899066545893,-0.5899421067669762,0.0
2396,21396.0,2.5,39.428388608317654,5.4421543380536574,0.0,1586263748.343703,-8.095167786180372,-8.150302227584286,-4.250074410715376,-0.5901465908855605,0.0
2397,21397.0,2.5,39.42682027078838,5.441891786911423,0.0,1586263748.3522365,-8.09890492604566,-8.15506538717407,-4.251642748244652,-0.5904091420277936,0.0
2398,21398.0,2.5,39.4248932039378,5.441576490670191,0.0,1586263748.3605065,-8.103747345789412,-8.161018931582738,-4.253569815095233,-0.5907244382690261,0.0
2399,21399.0,2.5,39.42264353755026,5.441214082245525,0.0,1586263748.3690705,-8.109600318358478,-8.168055898173193,-4.255819481482762,-0.5910868466936907,0.0
2400,21400.0,2.5,39.42010800402507,5.440810321699382,0.0,1586263748.3776805,-8.116365152846301,-8.1760640084438,-4.2583550150079565,-0.591490607239835,0.0
2401,21401.0,2.5,39.41732280630574,5.440370926526268,0.0,1586263748.3861296,-8.123941649024106,-8.184928354959371,-4.261140212727287,-0.5919300024129499,0.0
2402,21402.0,2.5,39.41432266194465,5.439901420994569,0.0,1586263748.3943262,-8.132230100233578,-8.19453375647179,-4.2641403570883725,-0.5923995079446498,0.0
2403,21403.0,2.5,39.411139920890896,5.439406989349053,0.0,1586263748.40262,-8.141133188248535,-8.204767115537898,-4.267323098142125,-0.5928939395901625,0.0
2404,21404.0,2.5,39.40780385138484,5.438892346058525,0.0,1586263748.410919,-8.150557576734156,-8.215519556763548,-4.270659167648175,-0.593408582880691,0.0
2405,21405.0,2.5,39.404340286455245,5.438361652391342,0.0,1586263748.4193342,-8.160414797411626,-8.226687907359631,-4.274122732577788,-0.5939392765478727,0.0
2406,21406.0,2.5,39.40077153457955,5.4378184708651,0.0,1586263748.427768,-8.170621815545596,-8.238175865943571,-4.277691484453489,-0.5944824580741167,0.0
2407,21407.0,2.5,39.397116309511425,5.437265729005861,0.0,1586263748.4362936,-8.181101913623657,-8.249895431817585,-4.281346709521602,-0.5950351999333557,0.0
2408,21408.0,2.5,39.393389652592205,5.4367056926079975,0.0,1586263748.4445002,-8.19178578174939,-8.261768405773164,-4.285073366440832,-0.5955952363312197,0.0
2409,21409.0,2.5,39.38960290908809,5.436139958384319,0.0,1586263748.4530842,-8.20261242442283,-8.273727530263628,-4.288860109944926,-0.596160970554898,0.0
2410,21410.0,2.5,39.38576365924286,5.435569451784287,0.0,1586263748.4616349,-8.213529954160329,-8.285717342901444,-4.2926993597901575,-0.5967314771549302,0.0
2411,21411.0,2.5,39.38187548841551,5.434994413726532,0.0,1586263748.4708498,-8.224496500435732,-8.297694976311378,-4.296587530617526,-0.5973065152126852,0.0
2412,21412.0,2.5,39.37793760735175,5.434414378621167,0.0,1586263748.4790802,-8.235481354174912,-8.309631004377993,-4.300525411681279,-0.5978865503180503,0.0
2413,21413.0,2.5,39.37394437759691,5.4338281512900055,0.0,1586263748.4875448,-8.246466524876856,-8.321510496235863,-4.3045186414361085,-0.5984727776492115,0.0
2414,21414.0,2.5,39.36988485581203,5.433233795469479,0.0,1586263748.4956698,-8.25744864885303,-8.333334238471299,-4.308578163220999,-0.5990671334697366,0.0
2415,21415.0,2.5,39.365742615290436,5.432628664224638,0.0,1586263748.5038452,-8.2684405101104,-8.345119442064771,-4.312720403742587,-0.5996722647145791,0.0
2416,21416.0,2.5,39.361496161502295,5.432009511449715,0.0,1586263748.512235,-8.279471085283706,-8.356898903149828,-4.316966857530726,-0.6002914174895035,0.0
2417,21417.0,2.5,39.35712009520632,5.431372703742446,0.0,1586263748.5208368,-8.29058358069878,-8.368718130398264,-4.321342923826709,-0.6009282251967704,0.0
2418,21418.0,2.5,39.35258684623259,5.430714507238118,0.0,1586263748.5290608,-8.30183199674711,-8.380631023443216,-4.3258761728004425,-0.6015864217010978,0.0
2419,21419.0,2.5,39.347868545320814,5.430031386876552,0.0,1586263748.537916,-8.313277318941454,-8.392695267190655,-4.3305944737122015,-0.6022695420626655,0.0
2420,21420.0,2.5,39.342938648494105,5.429320260700715,0.0,1586263748.5461867,-8.324984067249327,-8.404968240190327,-4.335524370538912,-0.6029806682385035,0.0
2421,21421.0,2.5,39.33777321440078,5.428578692360962,0.0,1586263748.5548882,-8.337017226425527,-8.417503515033493,-4.340689804632253,-0.6037222365782545,0.0
2422,21422.0,2.5,39.332351928764474,5.427805033341497,0.0,1586263748.5629897,-8.349439286643182,-8.430347725449415,-4.34611109026855,-0.6044958955977194,0.0
2423,21423.0,2.5,39.326658928081955,5.4269985211684,0.0,1586263748.5713134,-8.362307297861186,-8.44353773490798,-4.351804090951081,-0.6053024077708159,0.0
2424,21424.0,2.5,39.32068346140816,5.426159338955979,0.0,1586263748.5796406,-8.375669929272936,-8.457098095652064,-4.35777955762487,-0.606141589983237,0.0
2425,21425.0,2.5,39.314420530020534,5.42528865744244,0.0,1586263748.5879047,-8.389564440568245,-8.471038659945043,-4.364042489012495,-0.6070122714967762,0.0
2426,21426.0,2.5,39.307871604173776,5.424388676626673,0.0,1586263748.596251,-8.404013621663283,-8.485352334839714,-4.3705914148592475,-0.6079122523125431,0.0
2427,21427.0,2.5,39.30104534864806,5.423462661846687,0.03333333333333333,1586263748.604782,-8.419023001133578,-8.500013219918523,-4.377417670384964,-0.608838267092531,0.0
2428,21428.0,2.5,39.29395818990072,5.422514954934439,0.03333333333333333,1586263748.6130824,-8.43457868872422,-8.514975450607414,-4.384504829132314,-0.6097859740047784,0.0
2429,21429.0,2.5,39.28663454745468,5.42155093746646,0.03333333333333333,1586263748.6217346,-8.450646199094756,-8.53017307886484,-4.391828471578351,-0.610749991472756,0.0
2430,21430.0,2.5,39.279106634032026,5.420576933081344,0.03333333333333333,1586263748.6300876,-8.467170424103616,-8.545521157764783,-4.399356385001003,-0.6117239958578726,0.0
2431,21431.0,2.5,39.27141385036098,5.419600053830548,0.03333333333333333,1586263748.6389062,-8.484076623656387,-8.560917879427912,-4.407049168672036,-0.6127008751086682,0.0
2432,21432.0,2.5,39.26360185120996,5.418628003871905,0.03333333333333333,1586263748.6469452,-8.501272198956977,-8.576247485867452,-4.414861167823062,-0.6136729250673134,0.0
2433,21433.0,2.5,39.255721383697754,5.4176688557548465,0.03333333333333333,1586263748.655361,-8.518649018392113,-8.591383698503643,-4.422741635335268,-0.6146320731843706,0.0
2434,21434.0,2.5,39.24782705925687,5.416730820571806,0.03333333333333333,1586263748.6636517,-8.536085977217818,-8.606193360062054,-4.430635959776163,-0.6155701083674109,0.0
2435,21435.0,2.5,39.239976256002386,5.41582203977352,0.03333333333333333,1586263748.6718035,-8.55345142345988,-8.62053991226852,-4.438486763030639,-0.616478889165696,0.0
2436,21436.0,2.5,39.23222828146403,5.414950421963571,0.03333333333333333,1586263748.6802702,-8.570605256230444,-8.634286433734673,-4.446234737568986,-0.617350506975646,0.0
2437,21437.0,2.5,39.22464376092059,5.414123526012804,0.03333333333333333,1586263748.6888146,-8.587400814146793,-8.647298246196389,-4.453819258112421,-0.6181774029264128,0.0
2438,21438.0,2.5,39.21728407532349,5.413348467183456,0.03333333333333333,1586263748.6970437,-8.603686867904417,-8.659445347168564,-4.461178943709526,-0.6189524617557609,0.0
2439,21439.0,2.5,39.21021066973197,5.412631818684959,0.03333333333333333,1586263748.705578,-8.61931002594167,-8.67060498096381,-4.468252349301054,-0.619669110254258,0.0
2440,21440.0,2.5,39.20348416685349,5.41197949975256,0.03333333333333333,1586263748.7141504,-8.634117718835087,-8.680664504214153,-4.474978852179539,-0.6203214291866568,0.0
2441,21441.0,2.5,39.197163328776455,5.411396662029515,0.03333333333333333,1586263748.722682,-8.647961688332938,-8.689524399152111,-4.481299690256574,-0.6209042669097016,0.0
2442,21442.0,2.5,39.19130390994956,5.410887587678553,0.03333333333333333,1586263748.730804,-8.660701738821851,-8.697101088293003,-4.487159109083464,-0.6214133412606653,0.0
2443,21443.0,2.5,39.18595742171033,5.410455607547294,0.03333333333333333,1586263748.7395866,-8.672209455044486,-8.703329169061899,-4.492505597322696,-0.6218453213919227,0.0
2444,21444.0,2.5,39.18116993857958,5.410103060717431,0.03333333333333333,1586263748.747673,-8.682371439954018,-8.70816257233422,-4.497293080453444,-0.6221978682217857,0.0
2445,21445.0,2.5,39.176981169432814,5.409831322968628,0.03333333333333333,1586263748.7558403,-8.691091605247506,-8.71157423894037,-4.5014818496002125,-0.6224696059705894,0.0
2446,21446.0,2.5,39.173423874690776,5.409640897930306,0.03333333333333333,1586263748.7643135,-8.698292481267458,-8.71355457265937,-4.505039144342243,-0.6226600310089109,0.0
2447,21447.0,2.5,39.17052353586301,5.409531531153949,0.03333333333333333,1586263748.772786,-8.70391588953115,-8.71410945735001,-4.507939483170018,-0.6227693977852673,0.0
2448,21448.0,2.5,39.168298213665814,5.409502318261077,0.03333333333333333,1586263748.7812438,-8.707923170660534,-8.713258361957775,-4.510164805367215,-0.6227986106781408,0.0
2449,21449.0,2.5,39.166758607843654,5.409551803650717,0.03333333333333333,1586263748.7896216,-8.710294935204972,-8.711032586006219,-4.511704411189361,-0.6227491252884999,0.0
2450,21450.0,2.5,39.16590829498507,5.409678070711116,0.03333333333333333,1586263748.79812,-8.711030392825343,-8.707473627161319,-4.51255472404796,-0.6226228582281015,0.0
2451,21451.0,2.5,39.16574407044747,5.409878819698674,0.03333333333333333,1586263748.8066444,-8.710146424738086,-8.702631725907763,-4.51271894858556,-0.6224221092405438,0.0
2452,21452.0,2.5,39.16625637671014,5.410151435007549,0.03333333333333333,1586263748.81481,-8.707676372802021,-8.696564482632093,-4.512206642322879,-0.622149493931667,0.0
2453,21453.0,2.5,39.167429897289885,5.410493054020647,0.03333333333333333,1586263748.823352,-8.70366825777716,-8.689335228721614,-4.511033121743147,-0.6218078749185715,0.0
2454,21454.0,2.5,39.16924432969305,5.410900640331156,0.03333333333333333,1586263748.8316267,-8.698182369072208,-8.681011080023916,-4.509218689339973,-0.6214002886080617,0.0
2455,21455.0,2.5,39.17167512250722,5.411371034578743,0.03333333333333333,1586263748.839876,-8.691288812945487,-8.671661224437864,-4.506787896525816,-0.6209298943604742,0.0
2456,21456.0,2.5,39.1746938905615,5.411900948609776,0.03333333333333333,1586263748.848301,-8.683065807092314,-8.66135615716403,-4.503769128471512,-0.620399980329442,0.0
2457,21457.0,2.5,39.17826844422855,5.412486900577415,0.03333333333333333,1586263748.8567784,-8.67359897865071,-8.650168019407067,-4.500194574804482,-0.6198140283618019,0.0
2458,21458.0,2.5,39.18236262953437,5.4131251232559,0.03333333333333333,1586263748.8650842,-8.66298130975961,-8.638171604129221,-4.496100389498661,-0.6191758056833172,0.0
2459,21459.0,2.5,39.18693627996633,5.413811489689112,0.03333333333333333,1586263748.8735948,-8.651313106135971,-8.62544536830131,-4.491526739066686,-0.6184894392501035,0.0
2460,21460.0,2.5,39.191945516561496,5.414541491174846,0.03333333333333333,1586263748.8821135,-8.63870146939213,-8.612071901859297,-4.486517502471534,-0.61775943776437,0.0
2461,21461.0,2.5,39.19734339981169,5.415310271306171,0.0,1586263748.8906698,-8.62525926334099,-8.598137795100353,-4.481119619221329,-0.6169906576330465,0.0
2462,21462.0,2.5,39.20308068323997,5.416112683314004,0.0,1586263748.8989246,-8.611104088717866,-8.58373338969592,-4.475382335793042,-0.6161882456252132,0.0
2463,21463.0,2.5,39.20910642492855,5.416943336179483,0.0,1586263748.9073415,-8.596357643948256,-8.568952806944711,-4.469356594104468,-0.6153575927597338,0.0
2464,21464.0,2.5,39.21536850434048,5.417796634469611,0.0,1586263748.9156427,-8.581145106507734,-8.553893916406741,-4.463094514692552,-0.6145042944696061,0.0
2465,21465.0,2.5,39.22181431041208,5.418666848258482,0.0,1586263748.923855,-8.565593767915539,-8.538657477046181,-4.456648708620952,-0.6136340806807351,0.0
2466,21466.0,2.5,39.22839174917706,5.419548233937523,0.0,1586263748.9322953,-8.549830643915277,-8.523345148457794,-4.450071269855962,-0.6127526950016926,0.0
2467,21467.0,2.5,39.2350504728992,5.420435191530332,0.0,1586263748.9407437,-8.533979479533318,-8.508056786440811,-4.443412546133831,-0.6118657374088851,0.0
2468,21468.0,2.5,39.24174313533504,5.421322429019012,0.0,1586263748.9491625,-8.518157749201302,-8.492887651182802,-4.43671988369799,-0.6109784999202054,0.0
2469,21469.0,2.5,39.24842648533269,5.42220510597718,0.0,1586263748.95761,-8.502474128736612,-8.477926026758265,-4.430036533700333,-0.6100958229620379,0.0
2470,21470.0,2.5,39.255062162437646,5.423078939071677,0.0,1586263748.966243,-8.487026729599332,-8.46325152187638,-4.423400856595367,-0.6092219898675393,0.0
2471,21471.0,2.5,39.26161719394928,5.423940272121362,0.0,1586263748.9747078,-8.471902021713785,-8.448933947030746,-4.416845825083744,-0.6083606568178529,0.0
2472,21472.0,2.5,39.26806429358533,5.424786124962147,0.0,1586263748.98283,-8.457174109465301,-8.435032445675953,-4.4103987254477,-0.6075148039770704,0.0
2473,21473.0,2.5,39.27438205250019,5.425614231251457,0.0,1586263748.9913232,-8.442904072806197,-8.421594646325826,-4.404080966532831,-0.6066866976877593,0.0
2474,21474.0,2.5,39.280555112277995,5.426423074678721,0.0,1586263748.9996006,-8.429139127995034,-8.408655640801276,-4.397907906755027,-0.605877854260496,0.0
2475,21475.0,2.5,39.286574399700115,5.427211932834741,0.0,1586263749.0078592,-8.41591143592817,-8.396236636977294,-4.391888619332915,-0.6050889961044764,0.0
2476,21476.0,2.5,39.292437416025486,5.427980927388392,0.0,1586263749.0162578,-8.403236693381205,-8.38434342196496,-4.386025603007529,-0.6043200015508254,0.0
2477,21477.0,2.5,39.29814847955859,5.42873106714966,0.0,1586263749.0248237,-8.391112942761048,-8.37296506939225,-4.380314539474447,-0.6035698617895568,0.0
2478,21478.0,2.5,39.30371875940911,5.429464261723908,0.0,1586263749.0331206,-8.379520108650103,-8.362073404105663,-4.374744259623926,-0.6028366672153087,0.0
2479,21479.0,2.5,39.309165989243766,5.430183289423679,0.0,1586263749.0416512,-8.368420474373911,-8.351623445979467,-4.369297029789258,-0.6021176395155389,0.0
2480,21480.0,2.5,39.31451394600722,5.430891730958967,0.0,1586263749.0502183,-8.357759763116528,-8.341554488056122,-4.363949073025805,-0.6014091979802504,0.0
2481,21481.0,2.5,39.319791830068574,5.43159388895747,0.0,1586263749.0586767,-8.347468450737455,-8.331791414746414,-4.35867118896445,-0.6007070399817475,0.0
2482,21482.0,2.5,39.32503345608506,5.432294680920218,0.0,1586263749.0669641,-8.337463581194472,-8.322246533835866,-4.353429562947961,-0.6000062480189998,0.0
2483,21483.0,2.5,39.33027606762824,5.432999478458379,0.0,1586263749.0753136,-8.327651571472876,-8.312822422737026,-4.348186951404784,-0.5993014504808388,0.0
2484,21484.0,2.5,39.3355588606818,5.433713904059364,0.0,1586263749.0835803,-8.31793177738513,-8.303415545510695,-4.342904158351227,-0.5985870248798525,0.0
2485,21485.0,2.5,39.34092155810376,5.434443633022852,0.0,1586263749.0919142,-8.308199968432932,-8.29391976437446,-4.337541460929267,-0.5978572959163645,0.0
2486,21486.0,2.5,39.346403259336256,5.435194231734718,0.0,1586263749.100265,-8.2983511808702,-8.28422920650756,-4.332059759696767,-0.5971066972044985,0.0
2487,21487.0,2.5,39.35204148773918,5.435971021214999,0.0,1586263749.108799,-8.288282135734622,-8.274240675406924,-4.3264215312938346,-0.5963299077242181,0.0
2488,21488.0,2.5,39.3578712726458,5.436778942140532,0.0,1586263749.1171029,-8.277893544645265,-8.263855947336545,-4.320591746387207,-0.5955219867986838,0.0
2489,21489.0,2.5,39.363924242366316,5.437622417302373,0.0,1586263749.1256216,-8.267092271382982,-8.25298394029325,-4.314538776666704,-0.5946785116368442,0.0
2490,21490.0,2.5,39.37022775386834,5.438505217280396,0.0,1586263749.1342351,-8.255793277558773,-8.241542669381168,-4.308235265164678,-0.5937957116588205,0.0
2491,21491.0,2.5,39.37680402234646,5.439430328057585,0.0,1586263749.1426768,-8.24392152594827,-8.229461128019219,-4.3016589966865615,-0.5928706008816319,0.0
2492,21492.0,2.5,39.38366926965536,5.440399825218933,0.0,1586263749.150814,-8.231413923352019,-8.21668116705886,-4.294793749377662,-0.5919011037202832,0.0
2493,21493.0,2.5,39.390833033071445,5.441414774107212,0.0,1586263749.1593213,-8.218221059364938,-8.203159145591103,-4.287629985961589,-0.5908861548320061,0.0
2494,21494.0,2.5,39.39829777604762,5.442475174710793,0.0,1586263749.1677506,-8.204308424461134,-8.188867059008617,-4.280165242985411,-0.5898257542284248,0.0
2495,21495.0,2.5,39.40605883539025,5.443579955689606,0.0,1586263749.1758735,-8.189657037377922,-8.17379308928677,-4.272404183642776,-0.5887209732496089,0.0
2496,21496.0,2.5,39.41410461705225,5.444727006287061,0.0,1586263749.184287,-8.174263730144268,-8.157941815735919,-4.264358401980764,-0.587573922652156,0.0
2497,21497.0,2.5,39.42241690736099,5.445913230022599,0.0,1586263749.192821,-8.158141384282207,-8.14133432948007,-4.2560461116720285,-0.5863876989166182,0.0
2498,21498.0,2.5,39.430971229247504,5.447134612419415,0.0,1586263749.2011034,-8.141319183769031,-8.124008260860013,-4.247491789785512,-0.5851663165198021,0.0
2499,21499.0,2.5,39.439737256610705,5.448386303901883,0.0,1586263749.2096322,-8.123842772048846,-8.106017605432614,-4.238725762422321,-0.5839146250373342,0.0
2500,21500.0,2.5,39.448679363420595,5.449662725074922,0.0,1586263749.2184515,-8.105774065254284,-8.087432164731483,-4.229783655612441,-0.5826382038642951,0.0
2501,21501.0,2.5,39.45775741054946,5.450957704491601,0.0,1586263749.2266915,-8.08719035742119,-8.068336321963091,-4.220705608483561,-0.5813432244476161,0.0
