led,intensity,S,M,L,Rods,Mel
3,585,997.6154944824067,765.1528438165143,494.6950864508754,1586.615128055996,1851.972609136479
3,650,965.2892779577757,771.3068608473102,491.5225391957138,1598.090011653787,1864.6700552395928
3,715,1055.4494171493648,899.3835090307977,580.9697364068428,1829.3081772163878,2115.6333039427564
3,780,1179.7657779728902,907.021688247891,578.0388824057328,1888.3222140356884,2207.927819873184
3,845,1206.9193430815621,983.7003768285514,626.3347689421361,2026.5362850126294,2353.8593484012613
3,910,1489.0719946541224,1053.8447231932048,670.3964313648456,2223.5238608211307,2608.0122502488844
3,975,1377.6900546156337,1110.0703570203093,714.3621286653112,2279.345502868982,2647.0873483164473
3,1040,1578.2424008551518,1237.0302642627355,785.7900631202795,2566.2493847968803,2986.046939319924
3,1105,1595.7396558899645,1255.3456781809164,807.1206064237034,2587.4488677028394,3008.1760840870056
3,1170,1722.3346068426097,1338.9176983456416,858.4382483921866,2771.5995191592406,3226.0520024064626
3,1235,1933.9136323370437,1334.3709957670073,857.3942325698955,2813.5822591738042,3302.320978693124
3,1300,1881.6360370516452,1431.4147145035083,907.3022420917506,2992.271637950533,3490.660559761006
3,1365,1994.550571712367,1504.2770239008964,955.6030739607684,3146.6544133276852,3671.9286866595253
3,1430,2031.0435464274894,1534.4991138315168,977.0791765550073,3206.1048314260956,3741.5096742809683
3,1495,2198.8205885926636,1547.0722712743614,983.9067240634603,3273.2631260838393,3847.6155685060635
3,1560,2222.5953817626205,1671.443881399809,1067.1623684035055,3483.4570299526713,4062.7901116833077
3,1625,2380.803574078791,1771.2424709004465,1122.3128127790283,3712.3528723409977,4335.443645856392
3,1690,2414.763245244798,1791.3653097189035,1138.5003265817998,3756.710825365512,4389.176715630637
3,1755,2536.6545934208616,1890.0500167940252,1209.8139759852322,3936.9732751877023,4593.655777083385
3,1820,2619.4089398891624,1937.6666539320981,1234.121096938973,4052.919457675528,4733.475136788519
3,1885,2663.471273235272,1947.460240383772,1235.0387185167958,4100.214618886174,4796.98241146579
3,1950,2800.912394395521,2052.898287204631,1301.70609715004,4311.958657253546,5040.205664474723
3,2015,3038.3427142899286,1969.012075020031,1240.25559441019,4237.740903922641,4997.1779854229
3,2080,3022.9821987337045,2195.4724464412425,1387.6592823030628,4625.954090826982,5410.594822922802
3,2145,3058.300234278917,2235.187480759211,1429.0400832299736,4677.635647362473,5464.972772663473
3,2210,3173.122397633711,2315.0867703089198,1478.26189425204,4851.765481314483,5670.39194034925
3,2275,3237.858974963595,2359.618095777527,1505.5726223849374,4943.129384702983,5776.333046224277
3,2340,3336.523844789728,2428.8575947919203,1555.9736580672165,5083.266144552051,5941.949513835257
3,2405,3432.4676888663366,2489.092722312233,1587.6805598760268,5223.805488242953,6107.601067230109
3,2470,3475.0677738126988,2528.4750739617,1615.8539085858183,5290.161243415059,6180.582243424149
3,2535,3917.939032425623,2518.0916460928343,1598.5166763974894,5401.647489884772,6367.4977838377745
3,2600,3647.978065568019,2635.5827709324567,1674.9371155841598,5546.201822575898,6488.015761000353
3,2665,3794.3508458654105,2723.8839576190285,1727.9208441160797,5738.536234119907,6717.126567761471
3,2730,3799.92091423693,2740.873238062659,1745.2955481114423,5755.02820789625,6729.884073821181
3,2795,3958.021829419059,2867.4203661541565,1827.2265795324577,6002.822630591615,7014.58632900759
3,2860,4038.165761084113,2906.7533987516354,1851.0594733449545,6111.228498046172,7148.2396909367035
3,2925,4109.141303578657,2958.0548203310386,1883.0006224305014,6213.737272803111,7267.711561012212
3,2990,4258.566947094979,3056.9963534993435,1953.4680459678016,6420.415063316085,7509.85204397634
3,3055,4169.806440203505,2988.767629238078,1905.9181136647865,6286.431675263749,7356.0240287913775
3,3120,4432.268753915111,2970.7652519659214,1886.5688674087,6337.262935089671,7466.663010813344
3,3185,4491.066548257225,3228.08079530062,2065.5397647893033,6761.740794017192,7903.528246733657
3,3250,4563.829331011139,3262.518088341479,2075.718853425859,6865.976674336916,8034.369006917295
3,3315,4665.957403386568,3340.4633604193473,2133.3843023162876,7011.5037564391305,8200.951902583503
3,3380,4707.813830147945,3366.30288644893,2142.1668627210506,7077.7867037108,8278.757699633277
3,3445,1.150734907920804,2.7500826165072016,3.4939723429115905,2.282618635249807,1.9713743851773882
3,3510,4893.702554155477,3479.771447214683,2211.9095947491946,7337.946557446188,8591.350894641202
3,3575,5046.006362557061,3606.712863723485,2300.3076576726257,7564.830822947359,8844.836293775292
3,3640,5063.092198090032,3604.925951991128,2292.503094239226,7590.38307760884,8882.225551322574
3,3705,5192.049014849059,3713.8414157019324,2366.6756926871085,7789.28725771105,9105.83081645976
3,3770,5303.285654425914,3641.6703371341537,2313.3170276873752,7747.384803578291,9110.255274277471
3,3835,5348.559898795649,3529.019930083481,2229.419182973223,7569.629783455581,8926.467964998412
3,3900,5499.232326660859,3862.065151167951,2454.1620298434327,8155.166275691734,9550.97986176908
3,3965,5539.276573837816,3892.1200173886104,2473.8864731673325,8217.88623933208,9622.124578040524
3,4030,5459.337400283604,3823.695774828167,2423.244628643857,8094.7626005054035,9483.974036490094
3,4095,5620.18910643829,3942.2159458949873,2500.826427354866,8329.386385595912,9753.740727226916
4,0,1.7532146019362282,6.275956781004065,8.466189402480966,4.8827626793442125,4.154700402840247
4,65,6.945397564194676,82.23200683576911,67.66439939318484,87.61824225881112,70.72090912779872
4,130,19.804098985849482,299.5146825140817,233.18210133173764,337.2021628487575,276.1689560186299
4,195,31.521375483373006,465.9680578996533,361.27538959222665,533.1897978955691,441.77257128395723
4,260,58.133537274818735,770.8467852486392,587.6726605541969,908.0774326579481,763.9971871366754
4,325,83.07333533572793,1028.4182537125357,787.6783005157502,1220.4870597763372,1033.8870311909068
4,390,115.73761666561964,1334.6683562088986,1024.7353170034824,1599.8858701546812,1367.4633765839844
4,455,156.38297272946045,1669.1550350516218,1271.156235525772,2034.5072302863002,1755.5714118288247
4,520,158.8403660243924,1694.6285440952006,1287.308423467093,2069.026616630696,1786.4730417378719
4,585,196.8915936664504,2021.4541536284855,1520.63649556613,2500.258450245566,2172.9621248270537
4,650,246.0774116187178,2003.9535987021497,1499.141296132067,2576.109536432911,2298.6582860025346
4,715,244.14637961028146,2323.9575894617838,1749.49158955178,2903.902853559064,2543.2441403518355
4,780,305.2152483490735,2364.3692888944884,1764.9831763367729,3068.088735918331,2754.979169972042
4,845,297.28027656519635,2668.051404606545,2010.710611070783,3350.923118866956,2948.9309731926855
4,910,313.13976442055184,2823.9408378216294,2127.437673185362,3555.298814274918,3132.9346979173715
4,975,340.69709817584817,2968.672896292262,2228.597918774344,3756.8416765125294,3320.0471258762186
4,1040,369.9577433004391,3067.7897341149355,2294.3269327710714,3947.76497389922,3518.522227252933
4,1105,448.05964702259934,3142.5897111817794,2332.571733616784,4151.722325845031,3771.853055456869
4,1170,418.7030613132626,3473.192912148789,2602.8645168906555,4434.671974494493,3942.79590479397
4,1235,424.34880533696764,3537.7129770141755,2649.492938126433,4518.7950888745145,4018.1244230086413
4,1300,468.39977435912095,3776.18682543774,2825.867207389393,4843.730542021163,4319.495736883127
4,1365,552.1375549992654,3697.827269679417,2736.2871311675804,4923.5896030830345,4495.791281855961
4,1430,518.5635143885866,4082.427872635916,3059.082911548682,5249.813166420037,4692.106841321891
4,1495,525.3645258504916,4167.84024059119,3113.2377923548233,5367.214109576874,4797.703981873475
4,1560,557.2977049695389,4065.8436652056143,3010.815955478875,5369.555175227638,4868.194746169614
4,1625,572.6905308039366,4468.6325623713055,3331.9858296302305,5780.01172798049,5180.565104939525
4,1690,598.2686197166296,4607.13275493761,3441.0714813142035,5959.102391986956,5344.803626557651
4,1755,632.0766708745278,4803.130749101055,3587.9493070467356,6221.456306503708,5586.4895398449235
4,1820,750.2102185830757,4727.6567449140275,3491.3448282969607,6343.2237135064515,5824.9020722495425
4,1885,674.4823946231818,5102.655649917652,3800.948501060046,6629.233918093612,5961.955523672445
4,1950,692.8599164186952,5176.247450431398,3857.785027150157,6727.3782678960915,6052.20451965088
4,2015,727.701793648192,5393.76052632805,4022.3828479081994,7017.421220411758,6320.352421595963
4,2080,743.254904244682,5479.543739895199,4086.6283993149314,7130.700243369622,6422.6690390100575
4,2145,774.8914116426442,5663.125162242131,4221.883384528494,7378.626999400971,6650.985788611157
4,2210,790.396390281056,5764.171215978558,4300.806734934311,7512.951334455337,6775.634011705635
4,2275,938.1879959132974,5694.293433888957,4191.858260224492,7712.704567802124,7123.115856704847
4,2340,843.424697361366,6071.6894754745435,4524.899396360384,7928.805190158463,7159.330751681626
4,2405,857.1877620876937,6188.330341978406,4610.663110823414,8074.191395466647,7287.08820141699
4,2470,888.1828843704675,6182.778177085154,4580.261340648977,8188.302776296588,7440.973530806523
4,2535,1032.051071108145,6122.758092806518,4509.866299421555,8302.38487149544,7678.231090681877
4,2600,1096.6735301808071,6459.170561728257,4758.766985216043,8772.163875925808,8120.4410881297545
4,2665,944.9763206817724,6713.757349795733,4996.677075215709,8789.148091931762,7949.773364017212
4,2730,955.1585292085384,6797.320572225437,5054.885535607628,8893.286250827225,8041.116704076015
4,2795,991.7251212415689,7024.731840995083,5224.744384322201,9212.538577744928,8341.512111091315
4,2860,1009.7604843630057,7069.263881868227,5263.048818704817,9267.282270082796,8392.223162611059
4,2925,1045.6527439357537,7321.4068312935005,5446.32772370983,9605.115684010096,8700.929523303765
4,2990,1182.9723104173802,6999.088806228544,5141.662300007178,9532.417002385824,8837.425664421218
4,3055,1264.7745988463364,7311.623818985859,5376.566945831715,9958.594269028743,9237.235842134987
4,3120,1086.3937886709537,7560.477827420208,5618.993319925254,9920.44991322416,8988.466670897458
